"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","Create file with empty directory","LMS service","Wed Dec 17 14:56:24 UTC 2025","passed","Wed Dec 17 14:56:24 UTC 2025","Validate entity","Files","",""
"","21","Create file","LMS service","Wed Dec 17 14:56:21 UTC 2025","passed","Wed Dec 17 14:56:22 UTC 2025","Create entity","Files","",""
"","13","Get user me","LMS service","Wed Dec 17 14:56:26 UTC 2025","passed","Wed Dec 17 14:56:26 UTC 2025","Get entity","Users","",""
"","266","Create file with empty filename","LMS service","Wed Dec 17 14:56:24 UTC 2025","passed","Wed Dec 17 14:56:24 UTC 2025","Validate entity","Files","",""
"","309","Update course","LMS service","Wed Dec 17 14:56:17 UTC 2025","passed","Wed Dec 17 14:56:18 UTC 2025","Update entity","Courses","",""
"","262","Get file with incorrect file id","LMS service","Wed Dec 17 14:56:25 UTC 2025","passed","Wed Dec 17 14:56:25 UTC 2025","Validate entity","Files","",""
"","21","Update exercise","LMS service","Wed Dec 17 14:56:19 UTC 2025","passed","Wed Dec 17 14:56:19 UTC 2025","Update entity","Exercises","",""
"","14","Get file","LMS service","Wed Dec 17 14:56:23 UTC 2025","passed","Wed Dec 17 14:56:23 UTC 2025","Get entity","Files","",""
"","287","Get exercises","LMS service","Wed Dec 17 14:56:21 UTC 2025","passed","Wed Dec 17 14:56:21 UTC 2025","Get entities","Exercises","",""
"","21","Delete exercise","LMS service","Wed Dec 17 14:56:21 UTC 2025","passed","Wed Dec 17 14:56:21 UTC 2025","Delete entity","Exercises","",""
"","19","Delete file","LMS service","Wed Dec 17 14:56:23 UTC 2025","passed","Wed Dec 17 14:56:23 UTC 2025","Delete entity","Files","",""
"","560","Create user","LMS service","Wed Dec 17 14:56:25 UTC 2025","passed","Wed Dec 17 14:56:26 UTC 2025","Create entity","Users","",""
"","525","Create user","LMS service","Wed Dec 17 14:56:24 UTC 2025","passed","Wed Dec 17 14:56:25 UTC 2025","Create entity","Users","",""
"","30","Create course","LMS service","Wed Dec 17 14:56:18 UTC 2025","passed","Wed Dec 17 14:56:18 UTC 2025","Create entity","Courses","",""
"","292","Create exercise","LMS service","Wed Dec 17 14:56:19 UTC 2025","passed","Wed Dec 17 14:56:19 UTC 2025","Create entity","Exercises","",""
"","300","Get courses","LMS service","Wed Dec 17 14:56:17 UTC 2025","passed","Wed Dec 17 14:56:17 UTC 2025","Get entities","Courses","",""
"","287","Get exercise","LMS service","Wed Dec 17 14:56:20 UTC 2025","passed","Wed Dec 17 14:56:20 UTC 2025","Get entity","Exercises","",""
"","286","Login with correct email and password","LMS service","Wed Dec 17 14:56:16 UTC 2025","passed","Wed Dec 17 14:56:16 UTC 2025","Login","Authentication","",""
"","533","Create user","LMS service","Wed Dec 17 14:56:24 UTC 2025","passed","Wed Dec 17 14:56:24 UTC 2025","Create entity","Users","",""
